row,appid
2210,1055690
2211,3213220
2212,1170660
2213,2251660
2214,1622560
2215,3859080
2216,1063470
2217,503580
2218,2791610
2219,3319240
2220,1526870
2221,541770
2222,3118630
2223,2752340
2224,1140500
2225,3351290
2226,3831220
2227,3320930
2228,3785130
2229,423440
2230,3470370
2231,3496160
2232,907970
2233,2633280
2234,3586440
2235,868080
2236,1765250
2237,780820
2238,3027480
2239,2883040
2240,286000
2241,1600750
2242,1585030
2243,1000360
2244,2286540
2245,3248630
2246,1586700
2247,1899110
2248,269770
2249,2721880
2250,2157510
2251,3608120
2252,2274050
2253,1167800
2254,1097240
2255,1858200
2256,3690820
2257,1369320
2258,1062860
2259,751200
2260,2826460
2261,811470
2262,341160
2263,298930
2264,1740000
2265,2844460
2266,2534120
2267,502320
2268,1814690
2269,814540
2270,763730
2271,1828900
2272,1996540
2273,2091810
2274,3349860
2275,702900
2276,3326960
2277,3958160
2278,1211540
2279,1803610
2280,1508370
2281,2112930
2282,3333180
2283,468570
2284,1574620
2285,676060
2286,1386310
2287,888530
2288,1477850
2289,1670780
2290,1122680
2291,3245570
2292,787950
2293,993770
2294,3665610
2295,1354530
2296,1101290
2297,1813640
2298,1799530
2299,3025760
2300,3488380
2301,1526580
2302,2496950
2303,3297210
2304,3051340
2305,431300
2306,3063730
2307,1542980
2308,1885460
2309,1818800
2310,3442170
2311,2605710
2312,2020270
2313,2662280
2314,3293470
2315,1264740
2316,3459680
2317,491160
2318,3027260
2319,3123420
2320,1080040
2321,1000410
2322,2484630
2323,375170
2324,911210
2325,793620
2326,2960750
2327,823320
2328,1157250
2329,3863620
2330,661240
2331,1527240
2332,2406590
2333,4100
2334,669350
2335,1991670
2336,2490090
2337,3591200
2338,2945860
2339,2703890
2340,3331940
2341,494850
2342,714060
2343,1177100
2344,1848870
2345,3069040
2346,934800
2347,2126990
2348,3816220
2349,398250
2350,1971350
2351,3646210
2352,2168920
2353,246880
2354,739240
2355,3937810
2356,1699740
2357,1261570
2358,721300
2359,1736630
2360,840610
2361,3809590
2362,3163460
2363,3361760
2364,1256160
2365,2559370
2366,2131520
2367,2228220
2368,1893020
2369,924530
2370,1053560
2371,1838810
2372,2815910
2373,1117090
2374,2944370
2375,397570
2376,3347860
2377,961240
2378,3291850
2379,457980
2380,3449130
2381,3534530
2382,1759880
2383,680990
2384,2188930
2385,3453540
2386,2410230
2387,3253970
2388,409040
2389,3520770
2390,3059350
2391,1631210
2392,1931860
2393,324400
2394,3863460
2395,2650710
2396,679300
2397,3844290
2398,1030530
2399,1127460
2400,744710
2401,3447360
2402,3790650
2403,1577560
2404,3015400
2405,1784220
2406,2690950
2407,2975640
2408,1989540
2409,1380010
2410,2128070
2411,3340530
2412,348570
2413,1224840
2414,391440
2415,2062930
2416,1652300
2417,350910
2418,3662180
2419,2083120
2420,788730
2421,1405170
2422,1531140
2423,320430
2424,3043120
2425,963710
2426,506700
2427,1476750
2428,3377300
2429,1263990
2430,1220340
2431,1470870
2432,3168650
2433,3691940
2434,1588580
2435,937090
2436,1429870
2437,1796350
2438,3721550
2439,1779590
2440,1612380
2441,1406350
2442,775310
2443,453880
2444,2702050
2445,2809170
2446,3121330
2447,3058360
2448,1346350
2449,1189050
2450,2200100
2451,3695100
2452,1928650
2453,3201010
2454,3861450
2455,2055390
2456,2235790
2457,540640
2458,2676290
2459,1224470
2460,1771780
2461,3295080
2462,508460
2463,1952820
2464,2511940
2465,3819210
2466,545270
2467,1423340
2468,2410260
2469,2482180
2470,2470160
2471,1225600
2472,316750
2473,2069540
2474,3700280
2475,2943650
2476,673530
2477,2395120
2478,3240610
2479,2402340
2480,2670860
2481,2928130
2482,3104510
2483,2013080
2484,2481360
2485,1957990
2486,783050
2487,1869250
2488,3006760
2489,3892280
2490,408170
2491,3568440
2492,1904330
2493,2212670
2494,3278620
2495,3893690
2496,2523890
2497,713930
2498,2694440
2499,1520420
2500,2482920
2501,281240
2502,2933180
2503,2594280
2504,1077340
2505,2862070
2506,2012690
2507,697960
2508,714580
2509,2643080
2510,1091090
2511,2191720
2512,2779520
2513,1487360
2514,1065350
2515,895520
2516,259720
2517,3273410
2518,620310
2519,3108340
2520,525100
2521,3437860
2522,1550650
2523,1782080
2524,116100
2525,393530
2526,3862560
2527,324110
2528,3654610
2529,327880
2530,743030
2531,3366120
2532,2872700
2533,3434220
2534,2309650
2535,1583240
2536,3225840
2537,3952570
2538,264400
2539,1869560
2540,1217610
2541,3705620
2542,3332060
2543,2846990
2544,457890
2545,2805390
2546,2117200
2547,944330
2548,1266450
2549,1366940
2550,1377550
2551,693180
2552,955570
2553,2427270
2554,2208060
2555,341680
2556,895000
2557,1450530
2558,3863940
2559,3491850
2560,667720
2561,1887380
2562,627420
2563,2928690
2564,1195530
2565,1226970
2566,2956670
2567,1832760
2568,593090
2569,1787990
2570,282370
2571,1602560
2572,460700
2573,973260
2574,1236930
2575,2383700
2576,2097100
2577,3262530
2578,3272730
2579,2940040
2580,1780690
2581,2751490
2582,591390
2583,342970
2584,568490
2585,2672850
2586,3934610
2587,3316120
2588,1315200
2589,1891280
2590,2946320
2591,3102010
2592,2910830
2593,2863870
2594,3739280
2595,2172350
2596,3215880
2597,1205610
2598,2802960
2599,3607450
2600,2263450
2601,677220
2602,1807430
2603,3815310
2604,1788170
2605,787690
2606,3645600
2607,33910
2608,1916660
2609,1583630
2610,3815050
2611,3794350
2612,2552310
2613,2546150
2614,1058660
2615,848720
2616,3084400
2617,1281600
2618,912510
2619,1925030
2620,3361340
2621,2848310
2622,2837320
2623,411970
2624,1876680
2625,223220
2626,1494220
2627,2737280
2628,2905620
2629,333490
2630,2287040
2631,515000
2632,2195570
2633,246840
2634,458170
2635,1734560
2636,2495830
2637,1289300
2638,666940
2639,3280070
2640,2696770
2641,2406660
2642,1816770
2643,463210
2644,1871090
2645,2661750
2646,3585880
2647,3066030
2648,1888880
2649,436490
2650,454970
2651,2210
2652,2849230
2653,2808790
2654,2979530
2655,878810
2656,256030
2657,510710
2658,2876440
2659,1715280
2660,2515300
2661,3661680
2662,2074460
2663,1054620
2664,1114370
2665,3047100
2666,504420
2667,1626080
2668,1400620
2669,2172320
2670,492100
2671,2966610
2672,3859220
2673,3035850
2674,2670800
2675,1888380
2676,1380280
2677,2558200
2678,2261360
2679,1575710
2680,3342500
2681,1371620
2682,3115520
2683,1996430
2684,1788120
2685,3200770
2686,395100
2687,950990
2688,3718880
2689,1160490
2690,2553780
2691,582010
2692,1879680
2693,3146670
2694,270270
2695,1684130
2696,1170760
2697,1906980
2698,1819230
2699,2966390
2700,909010
2701,3501960
2702,1113670
2703,2584380
2704,3721940
2705,381560
2706,3841720
2707,1454220
2708,3955160
2709,2967600
2710,1511620
2711,2398370
2712,573300
2713,1029540
2714,628140
2715,1245220
2716,748150
2717,3064660
2718,1468160
2719,210550
2720,2293400
2721,2429970
2722,1540600
2723,1627760
2724,3953570
2725,1683200
2726,1274470
2727,3891810
2728,3736420
2729,2955050
2730,991780
2731,1553150
2732,3714400
2733,1305440
2734,2115170
2735,3936790
2736,547850
2737,887160
2738,3788940
2739,327390
2740,1807190
2741,259430
2742,1228960
2743,745790
2744,433750
2745,2755950
2746,825550
2747,2101680
2748,3583710
2749,3973320
2750,916010
2751,3801520
2752,1672400
2753,1173410
2754,1277930
2755,1312660
2756,1556540
2757,3834730
2758,1447160
2759,286100
2760,698500
2761,3953700
2762,961680
2763,3511350
2764,2491830
2765,2965380
2766,1473750
2767,2842540
2768,1375520
2769,1377320
2770,2225520
2771,1413680
2772,3485740
2773,2220170
2774,3000310
2775,2560320
2776,1042550
2777,1128920
2778,1258460
2779,2594600
2780,2423300
2781,209370
2782,2004670
2783,2967820
2784,595780
2785,959890
2786,3295720
2787,3377640
2788,655700
2789,792760
2790,1069820
2791,1829170
2792,1675430
2793,1935790
2794,3198900
2795,389980
2796,2407950
2797,2744300
2798,1131240
2799,1103550
2800,2362790
2801,3022750
2802,716140
2803,3614050
2804,576160
2805,2010540
2806,2727420
2807,296890
2808,960650
2809,1649670
2810,334290
2811,3576250
2812,3229630
2813,2197140
2814,3508750
2815,1632820
2816,1422360
2817,2550630
2818,3248210
2819,961960
2820,1168820
2821,868130
2822,1733080
2823,1901950
2824,2818480
2825,201790
2826,1197340
2827,3593870
2828,488040
2829,2591210
2830,3608010
2831,3262300
2832,1643170
2833,1724630
2834,3364070
2835,2071800
2836,290490
2837,1207860
2838,2110150
2839,3000320
2840,1231740
2841,3290610
2842,874880
2843,676990
2844,1993670
2845,3587490
2846,1474050
2847,1052370
2848,553640
2849,1054500
2850,2560950
2851,3727460
2852,2633320
2853,2512870
2854,968530
2855,2353850
2856,9200
2857,377050
2858,1818960
2859,3430620
2860,1259220
2861,1886000
2862,2079120
2863,2282190
2864,2167930
2865,2621540
2866,2301590
2867,2322860
2868,2615570
2869,2023810
2870,2820130
2871,3130120
2872,2021910
2873,2687110
2874,340350
2875,1480260
2876,2158370
2877,1012970
2878,2452010
2879,3900640
2880,2968290
2881,1489880
2882,311010
2883,1510390
2884,2988080
2885,1781040
2886,1331040
2887,1633930
2888,895740
2889,3765530
2890,241320
2891,485970
2892,1507770
2893,465760
2894,1901050
2895,2824970
2896,3616000
2897,3782890
2898,1493400
2899,3356720
2900,3465310
2901,2131510
2902,2488360
2903,471200
2904,1746040
2905,3004860
2906,2313780
2907,2785330
2908,3395530
2909,2367750
2910,1753760
2911,2695020
2912,343800
2913,2953270
2914,587970
2915,895900
2916,3278100
2917,2459490
2918,2582650
2919,2266980
2920,1178500
2921,229810
2922,819040
2923,3290010
2924,931430
2925,2744220
2926,2474800
2927,1946490
2928,2814010
2929,2701630
2930,707230
2931,1641860
2932,977570
2933,2360860
2934,1956820
2935,1909270
2936,1849790
2937,3915140
2938,1487460
2939,1821740
2940,1417280
2941,3582780
2942,764470
2943,3466030
2944,1030190
2945,512770
2946,2814360
2947,2460580
2948,1166240
2949,931480
2950,727860
2951,1409470
2952,422250
2953,1811040
2954,1750620
2955,1575160
2956,1269260
2957,949290
2958,2198510
2959,2162890
2960,3423230
2961,3679520
2962,1551600
2963,3404690
2964,3686080
2965,1082620
2966,2387030
2967,628110
2968,2208330
2969,547440
2970,1357680
2971,2866710
2972,3256130
2973,3634170
2974,787710
2975,2530160
2976,1994630
2977,1488960
2978,1076230
2979,1518380
2980,1559100
2981,437080
2982,576280
2983,1771880
2984,3074660
2985,1878200
2986,2018440
2987,2097260
2988,854210
2989,2845300
2990,1886960
2991,3428260
2992,1679830
2993,675530
2994,3327370
2995,730460
2996,3870820
2997,1605690
2998,3403960
2999,1964470
3000,2553290
3001,629770
3002,1293440
3003,1853890
3004,2281620
3005,1741420
3006,2184580
3007,796520
3008,2612380
3009,3850290
3010,488500
3011,2225250
3012,2968510
3013,1206110
3014,2412830
3015,2531340
3016,1334230
3017,649460
3018,2716200
3019,221640
3020,2071550
3021,1355630
3022,3120750
3023,545620
3024,346730
3025,1719730
3026,2135150
3027,2229850
3028,2506390
3029,2716380
3030,1488670
3031,1021240
3032,1650130
3033,2949760
3034,3632010
3035,1777510
3036,3403590
3037,2928830
3038,1385320
3039,1419370
3040,1335510
3041,1456080
3042,1015540
3043,2171970
3044,1114910
3045,2387830
3046,1892580
3047,1409680
3048,1591480
3049,1258920
3050,892210
3051,3776620
3052,1233230
3053,2431760
3054,1841150
3055,3308110
3056,1797390
3057,2513180
3058,2733070
3059,3457230
3060,3637020
3061,3459740
3062,730010
3063,2845600
3064,2120510
3065,2194780
3066,3041920
3067,3511770
3068,2112380
3069,1393750
3070,957490
3071,3094150
3072,1945900
3073,974600
3074,458920
3075,3199930
3076,3058690
3077,916380
3078,538040
3079,1724440
3080,3062490
3081,2721760
3082,2326590
3083,2005320
3084,2452760
3085,803040
3086,404730
3087,1571330
3088,1070350
3089,1545370
3090,3532660
3091,2581690
3092,3830700
3093,1357390
3094,2776550
3095,1194380
3096,674930
3097,1631200
3098,1794320
3099,2567880
3100,2280640
3101,1372820
3102,3488620
3103,1475170
3104,1117810
3105,2344650
3106,3169670
3107,3012430
3108,3728000
3109,554280
3110,687390
3111,297370
3112,2073580
3113,384660
3114,839740
3115,420020
3116,310370
3117,2982920
3118,618490
3119,293940
3120,1637930
3121,1444480
3122,3889850
3123,2839480
3124,3950090
3125,1303590
3126,2175200
3127,2171570
3128,1911860
3129,1627560
3130,2249960
3131,1188290
3132,702080
3133,752800
3134,1734500
3135,3150030
3136,801760
3137,1925530
3138,1346720
3139,1318180
3140,2339080
3141,2128310
3142,725960
3143,2657120
3144,1272750
3145,2814540
3146,3383240
3147,3607310
3148,1714190
3149,1602440
3150,2945900
3151,1405670
3152,517910
3153,278570
3154,1339290
3155,1060400
3156,1530440
3157,3448980
3158,2967000
3159,555170
3160,1092650
3161,2527270
3162,1609300
3163,992700
3164,1583190
3165,2712900
3166,3447510
3167,794640
3168,1448000
3169,3052740
3170,1881790
3171,2819070
3172,2186210
3173,2929060
3174,1683650
3175,1787090
3176,2302940
3177,3446270
3178,3401030
3179,3584900
3180,3359840
3181,2990230
3182,2131260
3183,2347840
3184,2917100
3185,3342880
3186,2294720
3187,394600
3188,1148300
3189,923710
3190,3361510
3191,357780
3192,3896930
3193,205990
3194,1786830
3195,2678640
3196,3514320
3197,3042400
3198,3836770
3199,351910
3200,3189800
3201,511010
3202,1233300
3203,2918500
3204,1968720
3205,2452300
3206,3019320
3207,1493240
3208,1975570
3209,1648250
3210,2412740
3211,248710
3212,356540
3213,3206660
3214,1142300
3215,702320
3216,3518380
3217,2339490
3218,533090
3219,398950
3220,1716830
3221,534720
3222,547590
3223,3180310
3224,32610
3225,2856370
3226,750780
3227,2321210
3228,565030
3229,2518520
3230,3770050
3231,2142110
3232,2085450
3233,3318920
3234,1428340
3235,934510
3236,2637110
3237,2298940
3238,1900830
3239,719370
3240,1773410
3241,1781890
3242,2613120
3243,1299230
3244,1363270
3245,253510
3246,2966560
3247,1356530
3248,2918250
3249,3680470
3250,2878840
3251,2082790
3252,3013550
3253,3690130
3254,1608250
3255,865630
3256,3012710
3257,1361580
3258,2561920
3259,2769080
3260,1033590
3261,1527250
3262,1805990
3263,252490
3264,868440
3265,2706880
3266,1525270
3267,673850
3268,2324110
3269,3104790
3270,884920
3271,3616780
3272,802180
3273,3263990
3274,473470
3275,2244830
3276,3580580
3277,289600
3278,2340510
3279,2784940
3280,3088750
3281,692110
3282,992600
3283,769730
3284,768090
3285,2538270
3286,1084770
3287,2025280
3288,1882410
3289,2733690
3290,2012260
3291,3685640
3292,2102530
3293,751740
3294,522090
3295,2450720
3296,250380
3297,3611640
3298,3126440
3299,2445980
3300,3082660
3301,2197280
3302,3069880
3303,1122110
3304,3595140
3305,989380
3306,3631570
3307,1146950
3308,414770
3309,699230
3310,1269350
3311,50510
3312,406050
3313,837090
3314,1018130
3315,3037550
3316,941480
3317,1864180
3318,422900
3319,327000
3320,1173990
3321,1686870
3322,580930
3323,1686840
3324,1741170
3325,3966860
3326,772430
3327,3552590
3328,841210
3329,2455020
3330,3158770
3331,2311220
3332,2937350
3333,1343450
3334,1939390
3335,3217000
3336,2397300
3337,3071820
3338,3124340
3339,2995120
3340,408120
3341,3415100
3342,677060
3343,2371430
3344,757700
3345,584600
3346,483980
3347,3303660
3348,1763290
3349,1175350
3350,1542870
3351,3545620
3352,1520510
3353,831560
3354,779620
3355,2696400
3356,3638680
3357,3733450
3358,2401100
3359,1742750
3360,2949260
3361,1147520
3362,2895180
3363,2000670
3364,1180530
3365,3497420
3366,1155590
3367,672490
3368,2474050
3369,3095100
3370,1753510
3371,753440
3372,1603300
3373,1445110
3374,1138300
3375,2348850
3376,3581140
3377,523070
3378,3581660
3379,852760
3380,1640300
3381,1555580
3382,903880
3383,1827910
3384,3338260
3385,1740220
3386,2655120
3387,1437020
3388,2946280
3389,363270
3390,3431340
3391,527560
3392,1120370
3393,2706460
3394,2858880
3395,1567860
3396,3617040
3397,3262350
3398,2911490
3399,2528110
3400,2292970
3401,1194490
3402,2347630
3403,1580010
3404,369190
3405,1718680
3406,2229880
3407,3203180
3408,3026040
3409,3853130
3410,3626340
3411,2027260
3412,1014030
3413,3620000
3414,2431260
3415,2066490
3416,3621450
3417,886270
3418,493320
3419,1367090
3420,1568040
3421,2329980
3422,3124550
3423,428980
3424,1699860
3425,262920
3426,3147300
3427,3056860
3428,495750
3429,3861180
3430,1534240
3431,1238650
3432,3536140
3433,2850680
3434,1481370
3435,764030
3436,1921450
3437,3370180
3438,2333000
3439,3005340
3440,1606280
3441,2400510
3442,2820650
3443,1505480
3444,3509400
3445,312630
3446,3624840
3447,766780
3448,1718650
3449,851710
3450,2730580
3451,45450
3452,1174830
3453,3886790
3454,760010
3455,3619280
3456,2314440
3457,3012040
3458,694500
3459,2678710
3460,1029240
3461,2788010
3462,941980
3463,533050
3464,3434490
3465,338960
3466,931620
3467,2069350
3468,1923800
3469,533920
3470,1743670
3471,3693380
3472,707920
3473,2099090
3474,1826690
3475,500920
3476,2796910
3477,3843310
3478,2527610
3479,3159380
3480,789580
3481,1941660
3482,1689340
3483,491470
3484,1606890
3485,2792650
3486,1567270
3487,1774930
3488,1794620
3489,2469640
3490,1565060
3491,303840
3492,1029050
3493,3791610
3494,223750
3495,2684560
3496,1113360
3497,3723210
3498,2279810
3499,1135100
3500,3388290
3501,2127470
3502,2183770
3503,1055770
3504,1616260
3505,777130
3506,1857370
3507,3055530
3508,1154120
3509,1069650
3510,3489450
3511,2552660
3512,479200
3513,2236230
3514,3170970
3515,1631270
3516,1278930
3517,3138420
3518,2545450
3519,3485760
3520,3630360
3521,2155130
3522,3501630
3523,1907400
3524,2377160
3525,1537810
3526,632750
3527,1391650
3528,1047810
3529,3675720
3530,717760
3531,3138640
3532,2743030
3533,1401570
3534,1712430
3535,3227980
3536,3681280
3537,1698550
3538,3078330
3539,700510
3540,1293730
3541,1384620
3542,555260
3543,3444830
3544,3208060
3545,3667280
3546,3682250
3547,3066920
3548,2584990
3549,2107920
3550,407420
3551,1722740
3552,2719630
3553,1716270
3554,521980
3555,3438250
3556,707610
3557,3138350
3558,402800
3559,1850240
3560,3239660
3561,1115980
3562,589270
3563,3681010
3564,821910
3565,2995680
3566,582490
3567,2570130
3568,3035940
3569,2428800
3570,263360
3571,2000090
3572,272040
3573,3745420
3574,389970
3575,693320
3576,2615000
3577,870890
3578,2686810
3579,945100
3580,3860000
3581,2018370
3582,1765010
3583,1312950
3584,3575520
3585,3636230
3586,2262930
3587,492280
3588,1461130
3589,2913520
3590,836260
3591,1214180
3592,1884470
3593,3220520
3594,1918920
3595,2316580
3596,2755120
3597,2503710
3598,2175510
3599,2856230
3600,3823950
3601,3788760
3602,3874530
3603,242720
3604,2892500
3605,503240
3606,1965650
3607,362780
3608,3290450
3609,3229420
3610,3449390
3611,1210530
